293.652911826,85.3410982771,1.32073122727,1.17374080388,34.5080499031,0.226563269498,0.176042129956,0.404290703973,10.9143850015,0.377468605242
297.079295247,85.4038629647,1.3489605741,1.18301828076,34.8632481741,0.222319117034,0.178611649168,0.400597122745,9.71279314293,0.387453593972
283.902248285,80.7711955412,1.32936999698,1.118938381,32.9440327707,0.211506541535,0.16696660969,0.377104885364,9.33048711947,0.366055069388
273.959298597,81.9296396597,1.32446963401,1.10084921251,31.9416169716,0.21173326868,0.16324878526,0.362446709685,9.2473274769,0.370851854328
250.463661498,73.1000973048,1.18943962445,1.00520323754,29.8190753034,0.187456184192,0.15308736536,0.336129909192,8.18204279321,0.33568136691
247.00188782,73.1018623794,1.22070520998,1.02638924001,29.2243890652,0.197195932854,0.148168772643,0.339831838888,8.71144094191,0.324456593006
252.686330784,73.5087768003,1.24980873715,1.06261872559,29.0608528731,0.205969962284,0.148381227958,0.336061405854,9.1189108757,0.352511772815
233.786347503,69.3620911532,1.17362189285,0.980163473053,27.1287969465,0.18439368218,0.138202097539,0.307678352548,8.03854015532,0.322948996083
231.484079483,69.8496529742,1.11116379849,0.943996573589,26.9146282717,0.178122389063,0.136933654307,0.302517675736,7.84504790685,0.311101889236
241.705036316,71.436548566,1.25440280363,1.05952107359,27.9325232796,0.202996981488,0.138780756965,0.3258674705,9.0062118702,0.335640122701
240.556252433,72.4866319259,1.21092811137,1.0130928625,28.1825724326,0.1943923718,0.144655828526,0.322101698379,8.845163954,0.334992042794
223.254436413,67.0636980944,1.13767855423,0.942511745765,26.1029346466,0.182597560991,0.130427997289,0.296037572187,7.98372892832,0.330959181221
198.837801677,59.8847937837,1.00053674379,0.813853007008,22.856294523,0.150978564381,0.114445391415,0.251003717415,6.65385623907,0.293611286998
209.991440533,62.0356553116,1.06302432543,0.916481876774,24.7605992233,0.172852015659,0.125751981787,0.285695594445,7.35373641428,0.306829287782
